ITEM CODE,SALE PRICE,,,,,,,,,,,,,,,,,,,,
00335204,2982,,,,,,,,,,,,,,,,,,,,
00335216,3083,,,,,,,,,,,,,,,,,,,,
00335219,3111,,,,,,,,,,,,,,,,,,,,
00335233,2221,,,,,,,,,,,,,,,,,,,,
00335238,1690,,,,,,,,,,,,,,,,,,,,
00335259,3139,,,,,,,,,,,,,,,,,,,,
00335266,1930,,,,,,,,,,,,,,,,,,,,
00335286,2300,,,,,,,,,,,,,,,,,,,,
00335303,6578,,,,,,,,,,,,,,,,,,,,
00335317,2212,,,,,,,,,,,,,,,,,,,,
00335396,3672,,,,,,,,,,,,,,,,,,,,
00335420,3943,,,,,,,,,,,,,,,,,,,,
00335500,2459,,,,,,,,,,,,,,,,,,,,
00335504,1369,,,,,,,,,,,,,,,,,,,,
00335601,2704,,,,,,,,,,,,,,,,,,,,
00335666,1995,,,,,,,,,,,,,,,,,,,,
00335693,1980,,,,,,,,,,,,,,,,,,,,
00335700,3093,,,,,,,,,,,,,,,,,,,,
00335737,1654,,,,,,,,,,,,,,,,,,,,
00335742,2040,,,,,,,,,,,,,,,,,,,,
00335771,2250,,,,,,,,,,,,,,,,,,,,
00335780,1556,,,,,,,,,,,,,,,,,,,,
00335810,2720,,,,,,,,,,,,,,,,,,,,
00335873,2808,,,,,,,,,,,,,,,,,,,,
00335879,1865,,,,,,,,,,,,,,,,,,,,
00398947,2975,,,,,,,,,,,,,,,,,,,,
00335929,2456,,,,,,,,,,,,,,,,,,,,
00335934,2150,,,,,,,,,,,,,,,,,,,,
00335985,2000,,,,,,,,,,,,,,,,,,,,
00336026,3900,,,,,,,,,,,,,,,,,,,,
00336094,4150,,,,,,,,,,,,,,,,,,,,
00336111,3299,,,,,,,,,,,,,,,,,,,,
00336118,1912,,,,,,,,,,,,,,,,,,,,
00336145,2381,,,,,,,,,,,,,,,,,,,,
00336156,1398,,,,,,,,,,,,,,,,,,,,
00336164,2800,,,,,,,,,,,,,,,,,,,,
00336217,4800,,,,,,,,,,,,,,,,,,,,
00336234,1800,,,,,,,,,,,,,,,,,,,,
00336253,1828,,,,,,,,,,,,,,,,,,,,
00336280,3229,,,,,,,,,,,,,,,,,,,,
00336289,1960,,,,,,,,,,,,,,,,,,,,
00336291,1297,,,,,,,,,,,,,,,,,,,,
00336320,2698,,,,,,,,,,,,,,,,,,,,
00336330,1520,,,,,,,,,,,,,,,,,,,,
00336405,3605,,,,,,,,,,,,,,,,,,,,
00336424,3217,,,,,,,,,,,,,,,,,,,,
00336428,2046,,,,,,,,,,,,,,,,,,,,
00336436,5800,,,,,,,,,,,,,,,,,,,,
00336479,2117,,,,,,,,,,,,,,,,,,,,
00336533,2300,,,,,,,,,,,,,,,,,,,,
00336578,5539,,,,,,,,,,,,,,,,,,,,
00336583,4304,,,,,,,,,,,,,,,,,,,,
00336594,3024,,,,,,,,,,,,,,,,,,,,
00336614,4070,,,,,,,,,,,,,,,,,,,,
00336640,3326,,,,,,,,,,,,,,,,,,,,
00336707,4977,,,,,,,,,,,,,,,,,,,,
00336722,1805,,,,,,,,,,,,,,,,,,,,
00336831,1230,,,,,,,,,,,,,,,,,,,,
00336836,1586,,,,,,,,,,,,,,,,,,,,
00339238,1305,,,,,,,,,,,,,,,,,,,,
00339239,1488,,,,,,,,,,,,,,,,,,,,
00339599,1306,,,,,,,,,,,,,,,,,,,,
00339700,1842,,,,,,,,,,,,,,,,,,,,
00339721,2604,,,,,,,,,,,,,,,,,,,,
00339788,9000,,,,,,,,,,,,,,,,,,,,
00339842,6200,,,,,,,,,,,,,,,,,,,,
00339926,3966,,,,,,,,,,,,,,,,,,,,
00340908,2954,,,,,,,,,,,,,,,,,,,,
00340918,3370,,,,,,,,,,,,,,,,,,,,
00340921,3642,,,,,,,,,,,,,,,,,,,,
00340934,4500,,,,,,,,,,,,,,,,,,,,
00340964,2400,,,,,,,,,,,,,,,,,,,,
00340992,17313,,,,,,,,,,,,,,,,,,,,
00399253,3701,,,,,,,,,,,,,,,,,,,,
00341067,3956,,,,,,,,,,,,,,,,,,,,
00341075,2453,,,,,,,,,,,,,,,,,,,,
00341089,2599,,,,,,,,,,,,,,,,,,,,
00341092,2070,,,,,,,,,,,,,,,,,,,,
00341110,3054,,,,,,,,,,,,,,,,,,,,
00341513,6561,,,,,,,,,,,,,,,,,,,,
00341569,4801,,,,,,,,,,,,,,,,,,,,
00341610,5859,,,,,,,,,,,,,,,,,,,,
00341646,6904,,,,,,,,,,,,,,,,,,,,
00341661,10900,,,,,,,,,,,,,,,,,,,,
00341689,14500,,,,,,,,,,,,,,,,,,,,
00341698,4987,,,,,,,,,,,,,,,,,,,,
00342025,1917,,,,,,,,,,,,,,,,,,,,
00342065,6272,,,,,,,,,,,,,,,,,,,,
00342091,2500,,,,,,,,,,,,,,,,,,,,
00342205,5800,,,,,,,,,,,,,,,,,,,,
00343393,4280,,,,,,,,,,,,,,,,,,,,
00343404,5515,,,,,,,,,,,,,,,,,,,,
00343432,9402,,,,,,,,,,,,,,,,,,,,
00343436,6859,,,,,,,,,,,,,,,,,,,,
00343512,32900,,,,,,,,,,,,,,,,,,,,
00344515,6700,,,,,,,,,,,,,,,,,,,,
00344533,14518,,,,,,,,,,,,,,,,,,,,
00344539,2334,,,,,,,,,,,,,,,,,,,,
00344611,46398,,,,,,,,,,,,,,,,,,,,
00344720,2139,,,,,,,,,,,,,,,,,,,,
00344755,2290,,,,,,,,,,,,,,,,,,,,
00344765,4525,,,,,,,,,,,,,,,,,,,,
00344796,11838,,,,,,,,,,,,,,,,,,,,
00344809,6232,,,,,,,,,,,,,,,,,,,,
00344833,9800,,,,,,,,,,,,,,,,,,,,
00344855,3665,,,,,,,,,,,,,,,,,,,,
00345537,4400,,,,,,,,,,,,,,,,,,,,
00345547,3584,,,,,,,,,,,,,,,,,,,,
00345620,11335,,,,,,,,,,,,,,,,,,,,
00345795,3710,,,,,,,,,,,,,,,,,,,,
00345840,2166,,,,,,,,,,,,,,,,,,,,
00345849,3154,,,,,,,,,,,,,,,,,,,,
00345877,1773,,,,,,,,,,,,,,,,,,,,
00345899,2921,,,,,,,,,,,,,,,,,,,,
00345914,3125,,,,,,,,,,,,,,,,,,,,
00345961,2491,,,,,,,,,,,,,,,,,,,,
00345973,2901,,,,,,,,,,,,,,,,,,,,
00346119,2659,,,,,,,,,,,,,,,,,,,,
00346144,2003,,,,,,,,,,,,,,,,,,,,
00346256,3457,,,,,,,,,,,,,,,,,,,,
00346303,2905,,,,,,,,,,,,,,,,,,,,
00346319,3466,,,,,,,,,,,,,,,,,,,,
00346382,3447,,,,,,,,,,,,,,,,,,,,
00346411,2737,,,,,,,,,,,,,,,,,,,,
00346448,2180,,,,,,,,,,,,,,,,,,,,
00346462,3766,,,,,,,,,,,,,,,,,,,,
00346708,5711,,,,,,,,,,,,,,,,,,,,
00347300,10243,,,,,,,,,,,,,,,,,,,,
00347316,5948,,,,,,,,,,,,,,,,,,,,
00347375,34246,,,,,,,,,,,,,,,,,,,,
00347483,5502,,,,,,,,,,,,,,,,,,,,
00347511,3712,,,,,,,,,,,,,,,,,,,,
00348015,1120,,,,,,,,,,,,,,,,,,,,
00348263,4167,,,,,,,,,,,,,,,,,,,,
00348532,5632,,,,,,,,,,,,,,,,,,,,
00348555,2946,,,,,,,,,,,,,,,,,,,,
00348644,3790,,,,,,,,,,,,,,,,,,,,
00348703,2463,,,,,,,,,,,,,,,,,,,,
00348778,6700,,,,,,,,,,,,,,,,,,,,
00348831,2954,,,,,,,,,,,,,,,,,,,,
00348932,626,,,,,,,,,,,,,,,,,,,,
00348936,623,,,,,,,,,,,,,,,,,,,,
00348946,633,,,,,,,,,,,,,,,,,,,,
00349272,6796,,,,,,,,,,,,,,,,,,,,
00349314,2700,,,,,,,,,,,,,,,,,,,,
00349321,7705,,,,,,,,,,,,,,,,,,,,
00349436,3150,,,,,,,,,,,,,,,,,,,,
00349442,5894,,,,,,,,,,,,,,,,,,,,
00349488,1255,,,,,,,,,,,,,,,,,,,,
00349490,1230,,,,,,,,,,,,,,,,,,,,
00349497,1060,,,,,,,,,,,,,,,,,,,,
00349509,995,,,,,,,,,,,,,,,,,,,,
00350002,7956,,,,,,,,,,,,,,,,,,,,
00351147,8683,,,,,,,,,,,,,,,,,,,,
00351149,1485,,,,,,,,,,,,,,,,,,,,
00351189,7811,,,,,,,,,,,,,,,,,,,,
00351310,3115,,,,,,,,,,,,,,,,,,,,
00351575,1709,,,,,,,,,,,,,,,,,,,,
00351640,12986,,,,,,,,,,,,,,,,,,,,
00351671,6511,,,,,,,,,,,,,,,,,,,,
00351673,8729,,,,,,,,,,,,,,,,,,,,
00351678,2606,,,,,,,,,,,,,,,,,,,,
00351689,3593,,,,,,,,,,,,,,,,,,,,
00351721,2525,,,,,,,,,,,,,,,,,,,,
00351729,7900,,,,,,,,,,,,,,,,,,,,
00351742,3369,,,,,,,,,,,,,,,,,,,,
00351767,2912,,,,,,,,,,,,,,,,,,,,
00351786,3272,,,,,,,,,,,,,,,,,,,,
00351800,2532,,,,,,,,,,,,,,,,,,,,
00351803,2971,,,,,,,,,,,,,,,,,,,,
00351809,4535,,,,,,,,,,,,,,,,,,,,
00351825,3017,,,,,,,,,,,,,,,,,,,,
00351834,6506,,,,,,,,,,,,,,,,,,,,
00351863,3606,,,,,,,,,,,,,,,,,,,,
00351873,5620,,,,,,,,,,,,,,,,,,,,
00351877,3047,,,,,,,,,,,,,,,,,,,,
00351909,1980,,,,,,,,,,,,,,,,,,,,
00351919,4173,,,,,,,,,,,,,,,,,,,,
00351947,9280,,,,,,,,,,,,,,,,,,,,
00351958,3035,,,,,,,,,,,,,,,,,,,,
00351974,1366,,,,,,,,,,,,,,,,,,,,
00351981,2337,,,,,,,,,,,,,,,,,,,,
00352003,2508,,,,,,,,,,,,,,,,,,,,
00352007,3148,,,,,,,,,,,,,,,,,,,,
00352019,5406,,,,,,,,,,,,,,,,,,,,
00352031,5600,,,,,,,,,,,,,,,,,,,,
00352039,5100,,,,,,,,,,,,,,,,,,,,
00352121,6680,,,,,,,,,,,,,,,,,,,,
00352129,6300,,,,,,,,,,,,,,,,,,,,
00352142,2511,,,,,,,,,,,,,,,,,,,,
00352146,3773,,,,,,,,,,,,,,,,,,,,
00352160,2077,,,,,,,,,,,,,,,,,,,,
00352198,9476,,,,,,,,,,,,,,,,,,,,
00352276,9096,,,,,,,,,,,,,,,,,,,,
00352283,5784,,,,,,,,,,,,,,,,,,,,
00352324,6934,,,,,,,,,,,,,,,,,,,,
00352334,9500,,,,,,,,,,,,,,,,,,,,
00352398,2588,,,,,,,,,,,,,,,,,,,,
00352411,4104,,,,,,,,,,,,,,,,,,,,
00352417,1498,,,,,,,,,,,,,,,,,,,,
00352442,4588,,,,,,,,,,,,,,,,,,,,
00352458,9900,,,,,,,,,,,,,,,,,,,,
00352527,15353,,,,,,,,,,,,,,,,,,,,
00352530,8639,,,,,,,,,,,,,,,,,,,,
00352557,5020,,,,,,,,,,,,,,,,,,,,
00352566,2699,,,,,,,,,,,,,,,,,,,,
00352570,3400,,,,,,,,,,,,,,,,,,,,
00352572,2479,,,,,,,,,,,,,,,,,,,,
00352628,18500,,,,,,,,,,,,,,,,,,,,
00352730,2640,,,,,,,,,,,,,,,,,,,,
00352786,4872,,,,,,,,,,,,,,,,,,,,
00352819,10913,,,,,,,,,,,,,,,,,,,,
00352931,5559,,,,,,,,,,,,,,,,,,,,
00352935,28900,,,,,,,,,,,,,,,,,,,,
00352940,5300,,,,,,,,,,,,,,,,,,,,
00352960,5155,,,,,,,,,,,,,,,,,,,,
00399472,5300,,,,,,,,,,,,,,,,,,,,
00353023,1534,,,,,,,,,,,,,,,,,,,,
00353114,6381,,,,,,,,,,,,,,,,,,,,
00353144,3600,,,,,,,,,,,,,,,,,,,,
00353146,26226,,,,,,,,,,,,,,,,,,,,
00353181,15596,,,,,,,,,,,,,,,,,,,,
00353262,2643,,,,,,,,,,,,,,,,,,,,
00353282,6946,,,,,,,,,,,,,,,,,,,,
00353289,4800,,,,,,,,,,,,,,,,,,,,
00353357,2894,,,,,,,,,,,,,,,,,,,,
00353363,8400,,,,,,,,,,,,,,,,,,,,
00353368,2557,,,,,,,,,,,,,,,,,,,,
00353372,2775,,,,,,,,,,,,,,,,,,,,
00353389,5081,,,,,,,,,,,,,,,,,,,,
00353403,3801,,,,,,,,,,,,,,,,,,,,
00353457,2162,,,,,,,,,,,,,,,,,,,,
00353466,1835,,,,,,,,,,,,,,,,,,,,
00353491,6386,,,,,,,,,,,,,,,,,,,,
00353511,4900,,,,,,,,,,,,,,,,,,,,
00353540,5329,,,,,,,,,,,,,,,,,,,,
00353571,4851,,,,,,,,,,,,,,,,,,,,
00353624,4361,,,,,,,,,,,,,,,,,,,,
00353673,4346,,,,,,,,,,,,,,,,,,,,
00353680,4361,,,,,,,,,,,,,,,,,,,,
00353682,4413,,,,,,,,,,,,,,,,,,,,
00353745,4297,,,,,,,,,,,,,,,,,,,,
00353758,4426,,,,,,,,,,,,,,,,,,,,
00353766,4337,,,,,,,,,,,,,,,,,,,,
00353798,4300,,,,,,,,,,,,,,,,,,,,
00353863,6359,,,,,,,,,,,,,,,,,,,,
00353889,4500,,,,,,,,,,,,,,,,,,,,
00353937,3109,,,,,,,,,,,,,,,,,,,,
00353995,3660,,,,,,,,,,,,,,,,,,,,
00354009,8000,,,,,,,,,,,,,,,,,,,,
00354016,4600,,,,,,,,,,,,,,,,,,,,
00354033,4300,,,,,,,,,,,,,,,,,,,,
00354036,12885,,,,,,,,,,,,,,,,,,,,
00354064,6006,,,,,,,,,,,,,,,,,,,,
00354086,2649,,,,,,,,,,,,,,,,,,,,
00354120,6800,,,,,,,,,,,,,,,,,,,,
00354149,10600,,,,,,,,,,,,,,,,,,,,
00354163,2181,,,,,,,,,,,,,,,,,,,,
00354169,11159,,,,,,,,,,,,,,,,,,,,
00354176,16177,,,,,,,,,,,,,,,,,,,,
00354188,14166,,,,,,,,,,,,,,,,,,,,
00354226,11261,,,,,,,,,,,,,,,,,,,,
00354229,11400,,,,,,,,,,,,,,,,,,,,
00354397,11900,,,,,,,,,,,,,,,,,,,,
00354751,13500,,,,,,,,,,,,,,,,,,,,
00354755,10600,,,,,,,,,,,,,,,,,,,,
00354867,5332,,,,,,,,,,,,,,,,,,,,
00355190,9636,,,,,,,,,,,,,,,,,,,,
00355225,2870,,,,,,,,,,,,,,,,,,,,
00355231,1744,,,,,,,,,,,,,,,,,,,,
00355345,5647,,,,,,,,,,,,,,,,,,,,
00355362,4665,,,,,,,,,,,,,,,,,,,,
00355367,4858,,,,,,,,,,,,,,,,,,,,
00355454,4985,,,,,,,,,,,,,,,,,,,,
00355471,3521,,,,,,,,,,,,,,,,,,,,
00355562,4821,,,,,,,,,,,,,,,,,,,,
00355569,49500,,,,,,,,,,,,,,,,,,,,
00355570,19000,,,,,,,,,,,,,,,,,,,,
00355571,17845,,,,,,,,,,,,,,,,,,,,
00355575,6064,,,,,,,,,,,,,,,,,,,,
00355610,6898,,,,,,,,,,,,,,,,,,,,
00363577,3600,,,,,,,,,,,,,,,,,,,,
00356098,5317,,,,,,,,,,,,,,,,,,,,
00357035,6652,,,,,,,,,,,,,,,,,,,,
00356716,3800,,,,,,,,,,,,,,,,,,,,
00356746,3867,,,,,,,,,,,,,,,,,,,,
00356837,2547,,,,,,,,,,,,,,,,,,,,
00356874,2011,,,,,,,,,,,,,,,,,,,,
00356976,3548,,,,,,,,,,,,,,,,,,,,
00356995,4692,,,,,,,,,,,,,,,,,,,,
00357224,2411,,,,,,,,,,,,,,,,,,,,
00357593,3111,,,,,,,,,,,,,,,,,,,,
00357611,4792,,,,,,,,,,,,,,,,,,,,
00357630,11930,,,,,,,,,,,,,,,,,,,,
00357661,3799,,,,,,,,,,,,,,,,,,,,
00357733,9500,,,,,,,,,,,,,,,,,,,,
00357775,10880,,,,,,,,,,,,,,,,,,,,
00357779,7640,,,,,,,,,,,,,,,,,,,,
00358103,4826,,,,,,,,,,,,,,,,,,,,
00358180,1435,,,,,,,,,,,,,,,,,,,,
00358207,6531,,,,,,,,,,,,,,,,,,,,
00358220,6580,,,,,,,,,,,,,,,,,,,,
00358237,1511,,,,,,,,,,,,,,,,,,,,
00358299,1356,,,,,,,,,,,,,,,,,,,,
00358341,2900,,,,,,,,,,,,,,,,,,,,
00358415,10921,,,,,,,,,,,,,,,,,,,,
00358458,11771,,,,,,,,,,,,,,,,,,,,
00358543,4193,,,,,,,,,,,,,,,,,,,,
00358560,5678,,,,,,,,,,,,,,,,,,,,
00358578,4928,,,,,,,,,,,,,,,,,,,,
00358667,6041,,,,,,,,,,,,,,,,,,,,
00358672,4569,,,,,,,,,,,,,,,,,,,,
00358696,4500,,,,,,,,,,,,,,,,,,,,
00358738,5873,,,,,,,,,,,,,,,,,,,,
00358739,12500,,,,,,,,,,,,,,,,,,,,
00358808,3800,,,,,,,,,,,,,,,,,,,,
00358879,2116,,,,,,,,,,,,,,,,,,,,
00358919,2019,,,,,,,,,,,,,,,,,,,,
00358923,2900,,,,,,,,,,,,,,,,,,,,
00358924,2900,,,,,,,,,,,,,,,,,,,,
00358935,3900,,,,,,,,,,,,,,,,,,,,
00358943,2607,,,,,,,,,,,,,,,,,,,,
00359039,2826,,,,,,,,,,,,,,,,,,,,
00359063,5416,,,,,,,,,,,,,,,,,,,,
00359116,5700,,,,,,,,,,,,,,,,,,,,
00359803,9762,,,,,,,,,,,,,,,,,,,,
00359850,2284,,,,,,,,,,,,,,,,,,,,
00359859,2800,,,,,,,,,,,,,,,,,,,,
00359861,2884,,,,,,,,,,,,,,,,,,,,
00359881,3650,,,,,,,,,,,,,,,,,,,,
00359903,2500,,,,,,,,,,,,,,,,,,,,
00359944,6177,,,,,,,,,,,,,,,,,,,,
00359990,7164,,,,,,,,,,,,,,,,,,,,
00360102,3224,,,,,,,,,,,,,,,,,,,,
00360108,6500,,,,,,,,,,,,,,,,,,,,
00360109,5900,,,,,,,,,,,,,,,,,,,,
00360112,10803,,,,,,,,,,,,,,,,,,,,
00360206,22900,,,,,,,,,,,,,,,,,,,,
00360256,44820,,,,,,,,,,,,,,,,,,,,
00376436,2805,,,,,,,,,,,,,,,,,,,,
00376438,2553,,,,,,,,,,,,,,,,,,,,
00376439,1459,,,,,,,,,,,,,,,,,,,,
00376443,1960,,,,,,,,,,,,,,,,,,,,
00360485,4924,,,,,,,,,,,,,,,,,,,,
00360491,1527,,,,,,,,,,,,,,,,,,,,
00360506,1900,,,,,,,,,,,,,,,,,,,,
00360513,2309,,,,,,,,,,,,,,,,,,,,
00360517,3600,,,,,,,,,,,,,,,,,,,,
00360659,2472,,,,,,,,,,,,,,,,,,,,
00360524,4900,,,,,,,,,,,,,,,,,,,,
00360530,8398,,,,,,,,,,,,,,,,,,,,
00360603,6900,,,,,,,,,,,,,,,,,,,,
00360636,5242,,,,,,,,,,,,,,,,,,,,
00360692,3600,,,,,,,,,,,,,,,,,,,,
00360695,4623,,,,,,,,,,,,,,,,,,,,
00360726,3760,,,,,,,,,,,,,,,,,,,,
00360737,3200,,,,,,,,,,,,,,,,,,,,
00360761,2968,,,,,,,,,,,,,,,,,,,,
00360803,8600,,,,,,,,,,,,,,,,,,,,
00360874,2700,,,,,,,,,,,,,,,,,,,,
00360998,7154,,,,,,,,,,,,,,,,,,,,
00360999,3854,,,,,,,,,,,,,,,,,,,,
00361067,3235,,,,,,,,,,,,,,,,,,,,
00361079,4449,,,,,,,,,,,,,,,,,,,,
00361114,13874,,,,,,,,,,,,,,,,,,,,
00361123,9900,,,,,,,,,,,,,,,,,,,,
00361249,7821,,,,,,,,,,,,,,,,,,,,
00361289,6206,,,,,,,,,,,,,,,,,,,,
00361297,7900,,,,,,,,,,,,,,,,,,,,
00361338,5395,,,,,,,,,,,,,,,,,,,,
00361387,2900,,,,,,,,,,,,,,,,,,,,
00361408,1900,,,,,,,,,,,,,,,,,,,,
00361452,1416,,,,,,,,,,,,,,,,,,,,
00361453,3502,,,,,,,,,,,,,,,,,,,,
00361454,1760,,,,,,,,,,,,,,,,,,,,
00361462,1505,,,,,,,,,,,,,,,,,,,,
00361470,1760,,,,,,,,,,,,,,,,,,,,
00361478,2419,,,,,,,,,,,,,,,,,,,,
00361490,1416,,,,,,,,,,,,,,,,,,,,
00361522,2332,,,,,,,,,,,,,,,,,,,,
00361524,1416,,,,,,,,,,,,,,,,,,,,
00361525,1425,,,,,,,,,,,,,,,,,,,,
00361529,3634,,,,,,,,,,,,,,,,,,,,
00361568,2244,,,,,,,,,,,,,,,,,,,,
00361604,5137,,,,,,,,,,,,,,,,,,,,
00361654,1957,,,,,,,,,,,,,,,,,,,,
00361657,1571,,,,,,,,,,,,,,,,,,,,
00361676,6351,,,,,,,,,,,,,,,,,,,,
00361680,4170,,,,,,,,,,,,,,,,,,,,
00361681,4915,,,,,,,,,,,,,,,,,,,,
00361686,2736,,,,,,,,,,,,,,,,,,,,
00361719,6240,,,,,,,,,,,,,,,,,,,,
00361809,6818,,,,,,,,,,,,,,,,,,,,
00361813,5123,,,,,,,,,,,,,,,,,,,,
00361859,5753,,,,,,,,,,,,,,,,,,,,
00361866,4900,,,,,,,,,,,,,,,,,,,,
00361870,5900,,,,,,,,,,,,,,,,,,,,
00361878,3903,,,,,,,,,,,,,,,,,,,,
00361886,1900,,,,,,,,,,,,,,,,,,,,
00361956,4350,,,,,,,,,,,,,,,,,,,,
00361968,3600,,,,,,,,,,,,,,,,,,,,
00362015,3376,,,,,,,,,,,,,,,,,,,,
00362034,5371,,,,,,,,,,,,,,,,,,,,
00362092,7400,,,,,,,,,,,,,,,,,,,,
00362093,3500,,,,,,,,,,,,,,,,,,,,
00362121,10197,,,,,,,,,,,,,,,,,,,,
00362129,7826,,,,,,,,,,,,,,,,,,,,
00362159,3808,,,,,,,,,,,,,,,,,,,,
00362188,7100,,,,,,,,,,,,,,,,,,,,
00362245,3150,,,,,,,,,,,,,,,,,,,,
00362273,10486,,,,,,,,,,,,,,,,,,,,
00362320,15353,,,,,,,,,,,,,,,,,,,,
00362360,3599,,,,,,,,,,,,,,,,,,,,
00362378,6950,,,,,,,,,,,,,,,,,,,,
00362379,7088,,,,,,,,,,,,,,,,,,,,
00362408,2689,,,,,,,,,,,,,,,,,,,,
00362410,1465,,,,,,,,,,,,,,,,,,,,
00362417,2111,,,,,,,,,,,,,,,,,,,,
00362420,3102,,,,,,,,,,,,,,,,,,,,
00362422,2928,,,,,,,,,,,,,,,,,,,,
00362423,3160,,,,,,,,,,,,,,,,,,,,
00362450,4616,,,,,,,,,,,,,,,,,,,,
00362525,3187,,,,,,,,,,,,,,,,,,,,
00362569,5583,,,,,,,,,,,,,,,,,,,,
00362572,3553,,,,,,,,,,,,,,,,,,,,
00362633,2818,,,,,,,,,,,,,,,,,,,,
00362684,5400,,,,,,,,,,,,,,,,,,,,
00362685,3800,,,,,,,,,,,,,,,,,,,,
00362766,4652,,,,,,,,,,,,,,,,,,,,
00362796,3784,,,,,,,,,,,,,,,,,,,,
00362804,5067,,,,,,,,,,,,,,,,,,,,
00362860,3624,,,,,,,,,,,,,,,,,,,,
00362891,30372,,,,,,,,,,,,,,,,,,,,
00362907,15158,,,,,,,,,,,,,,,,,,,,
00363026,3630,,,,,,,,,,,,,,,,,,,,
00363032,2900,,,,,,,,,,,,,,,,,,,,
00363066,4428,,,,,,,,,,,,,,,,,,,,
00363077,2290,,,,,,,,,,,,,,,,,,,,
00363197,9800,,,,,,,,,,,,,,,,,,,,
00363225,5200,,,,,,,,,,,,,,,,,,,,
00363238,1525,,,,,,,,,,,,,,,,,,,,
00363253,17371,,,,,,,,,,,,,,,,,,,,
00363314,41136,,,,,,,,,,,,,,,,,,,,
00363318,3403,,,,,,,,,,,,,,,,,,,,
00363341,9900,,,,,,,,,,,,,,,,,,,,
00363370,5400,,,,,,,,,,,,,,,,,,,,
00363392,4900,,,,,,,,,,,,,,,,,,,,
00363398,5900,,,,,,,,,,,,,,,,,,,,
00363518,3130,,,,,,,,,,,,,,,,,,,,
00363536,3971,,,,,,,,,,,,,,,,,,,,
00363551,2900,,,,,,,,,,,,,,,,,,,,
00363558,15666,,,,,,,,,,,,,,,,,,,,
00377486,1850,,,,,,,,,,,,,,,,,,,,
00363580,6347,,,,,,,,,,,,,,,,,,,,
00363603,7400,,,,,,,,,,,,,,,,,,,,
00363611,4945,,,,,,,,,,,,,,,,,,,,
00363615,8887,,,,,,,,,,,,,,,,,,,,
00363617,2940,,,,,,,,,,,,,,,,,,,,
00377497,3170,,,,,,,,,,,,,,,,,,,,
00363637,4339,,,,,,,,,,,,,,,,,,,,
00363643,5987,,,,,,,,,,,,,,,,,,,,
00363678,7284,,,,,,,,,,,,,,,,,,,,
00363714,5130,,,,,,,,,,,,,,,,,,,,
00363715,1359,,,,,,,,,,,,,,,,,,,,
00363720,2776,,,,,,,,,,,,,,,,,,,,
00377565,4274,,,,,,,,,,,,,,,,,,,,
00377583,2696,,,,,,,,,,,,,,,,,,,,
00363767,3600,,,,,,,,,,,,,,,,,,,,
00363899,13357,,,,,,,,,,,,,,,,,,,,
00377614,3385,,,,,,,,,,,,,,,,,,,,
00363985,37773,,,,,,,,,,,,,,,,,,,,
00363995,14159,,,,,,,,,,,,,,,,,,,,
00377638,3500,,,,,,,,,,,,,,,,,,,,
00377643,3500,,,,,,,,,,,,,,,,,,,,
00377644,3500,,,,,,,,,,,,,,,,,,,,
00377645,3500,,,,,,,,,,,,,,,,,,,,
00377647,3700,,,,,,,,,,,,,,,,,,,,
00377648,3700,,,,,,,,,,,,,,,,,,,,
00377654,2900,,,,,,,,,,,,,,,,,,,,
00377674,2900,,,,,,,,,,,,,,,,,,,,
00377680,3800,,,,,,,,,,,,,,,,,,,,
00377682,3800,,,,,,,,,,,,,,,,,,,,
00364036,5600,,,,,,,,,,,,,,,,,,,,
00364071,2762,,,,,,,,,,,,,,,,,,,,
00364092,41860,,,,,,,,,,,,,,,,,,,,
00364123,168,,,,,,,,,,,,,,,,,,,,
00364132,2932,,,,,,,,,,,,,,,,,,,,
00364144,2588,,,,,,,,,,,,,,,,,,,,
00364155,2490,,,,,,,,,,,,,,,,,,,,
00364171,4033,,,,,,,,,,,,,,,,,,,,
00364207,8031,,,,,,,,,,,,,,,,,,,,
00364219,4900,,,,,,,,,,,,,,,,,,,,
00364244,3923,,,,,,,,,,,,,,,,,,,,
00364286,2067,,,,,,,,,,,,,,,,,,,,
00380348,2718,,,,,,,,,,,,,,,,,,,,
00380362,5448,,,,,,,,,,,,,,,,,,,,
00380802,2127,,,,,,,,,,,,,,,,,,,,
00364333,3020,,,,,,,,,,,,,,,,,,,,
00364363,2913,,,,,,,,,,,,,,,,,,,,
00364364,2695,,,,,,,,,,,,,,,,,,,,
00364372,4187,,,,,,,,,,,,,,,,,,,,
00364382,1305,,,,,,,,,,,,,,,,,,,,
00364438,4763,,,,,,,,,,,,,,,,,,,,
00364467,3300,,,,,,,,,,,,,,,,,,,,
00364477,2386,,,,,,,,,,,,,,,,,,,,
00364541,1583,,,,,,,,,,,,,,,,,,,,
00364552,2876,,,,,,,,,,,,,,,,,,,,
00364563,4717,,,,,,,,,,,,,,,,,,,,
00364581,4800,,,,,,,,,,,,,,,,,,,,
00364582,3706,,,,,,,,,,,,,,,,,,,,
00364594,3075,,,,,,,,,,,,,,,,,,,,
00364620,6100,,,,,,,,,,,,,,,,,,,,
00364633,3556,,,,,,,,,,,,,,,,,,,,
00364736,5455,,,,,,,,,,,,,,,,,,,,
00364755,4763,,,,,,,,,,,,,,,,,,,,
00364835,7900,,,,,,,,,,,,,,,,,,,,
00364837,7900,,,,,,,,,,,,,,,,,,,,
